id,reference,tradingDayId,tradeDate,pair,direction,strategy,risk,lotSize,entryPrice,exitPrice,returnPct,pips,outcome,status,openTime,closeTime,isPublic
48fb7fa7-fd8c-f359-01b2-e70894b623c9,TRD-001950,51edd4b9-b440-1b97-9a1a-cf9a3f158f42,2024-11-04,USD/CAD,BUY,AI Momentum,LOW,0.14,1.36359,1.36709,0.256724,35.01,WIN,CLOSED,2024-11-04T09:08:00.000Z,2024-11-04T12:20:00.000Z,true
c2f7cc34-df65-4935-e879-78514dbafc43,TRD-001951,51edd4b9-b440-1b97-9a1a-cf9a3f158f42,2024-11-04,AUD/USD,BUY,Volatility Spike,HIGH,1.74,0.6566,0.65808,0.224566,14.75,WIN,CLOSED,2024-11-04T13:15:00.000Z,2024-11-04T17:09:00.000Z,true
edd00c4d-b9fc-4189-dfcd-16fa1b8429f8,TRD-001952,dcc1d1dc-ecaa-4975-f23b-5a2542566fc4,2024-11-05,USD/CAD,BUY,Volatility Spike,HIGH,0.24,1.37348,1.37498,0.108842,14.95,WIN,CLOSED,2024-11-05T08:11:00.000Z,2024-11-05T12:22:00.000Z,true
b6004fc6-4919-fc3f-65f3-7ed86c372fdc,TRD-001953,dcc1d1dc-ecaa-4975-f23b-5a2542566fc4,2024-11-05,AUD/USD,SELL,Volatility Spike,HIGH,1.8,0.64945,0.64889,0.087199,5.66,WIN,CLOSED,2024-11-05T07:58:00.000Z,2024-11-05T12:17:00.000Z,true
9db4230b-d8ec-aa5b-c582-a806d2f6c224,TRD-001954,dcc1d1dc-ecaa-4975-f23b-5a2542566fc4,2024-11-05,NZD/USD,BUY,AI Momentum,HIGH,2.38,0.60771,0.60826,0.091473,5.56,WIN,CLOSED,2024-11-05T07:19:00.000Z,2024-11-05T10:31:00.000Z,true
fd1c5d68-d6b2-c4eb-9cf5-3133bb096311,TRD-001955,dcc1d1dc-ecaa-4975-f23b-5a2542566fc4,2024-11-05,EUR/GBP,BUY,Mean Reversion,LOW,1.41,0.84133,0.84302,0.200523,16.87,WIN,CLOSED,2024-11-05T13:05:00.000Z,2024-11-05T13:40:00.000Z,true
8f97a9ad-21f2-bd7d-ddf9-0dd0990942bf,TRD-001956,f66f00fa-048b-d1d2-4c4a-a54360a98a0b,2024-11-06,NZD/USD,SELL,Volatility Spike,MEDIUM,0.72,0.6,0.59775,0.37544,22.53,WIN,CLOSED,2024-11-06T08:26:00.000Z,2024-11-06T11:09:00.000Z,true
6e1da815-30ad-f4fe-4d1e-7e2dc359f993,TRD-001957,f66f00fa-048b-d1d2-4c4a-a54360a98a0b,2024-11-06,AUD/USD,BUY,Mean Reversion,MEDIUM,2.19,0.65792,0.66006,0.32494,21.38,WIN,CLOSED,2024-11-06T08:32:00.000Z,2024-11-06T13:13:00.000Z,true
0353d6b0-8a7c-876a-fa17-32de38d83ef6,TRD-001958,f66f00fa-048b-d1d2-4c4a-a54360a98a0b,2024-11-06,EUR/USD,SELL,Carry Overlay,LOW,0.72,1.10333,1.10149,0.166829,18.41,WIN,CLOSED,2024-11-06T12:57:00.000Z,2024-11-06T15:23:00.000Z,true
f2dd1411-1877-ae47-9ae6-58f24ac2d849,TRD-001959,1315ef8c-42fa-5a0e-5cf9-29989bad409f,2024-11-07,USD/JPY,SELL,Volatility Spike,MEDIUM,0.74,148.811,148.376,0.292899,43.59,WIN,CLOSED,2024-11-07T10:32:00.000Z,2024-11-07T11:15:00.000Z,true
7be11764-c963-7e0a-ea08-3c1aede8f3de,TRD-001960,1315ef8c-42fa-5a0e-5cf9-29989bad409f,2024-11-07,NZD/USD,SELL,AI Momentum,MEDIUM,2.43,0.61711,0.61168,0.880652,54.35,WIN,CLOSED,2024-11-07T10:23:00.000Z,2024-11-07T14:00:00.000Z,true
228e074c-3bdd-c6ae-c94a-752287a2f1fd,TRD-001961,6143caa1-a58a-34e9-3780-761a5032e240,2024-11-08,EUR/GBP,SELL,Session Breakout,HIGH,2.38,0.84424,0.84482,-0.068774,5.81,LOSS,CLOSED,2024-11-08T12:58:00.000Z,2024-11-08T17:23:00.000Z,true
ca5617f8-3122-eee7-5f43-5ac5ec37bb07,TRD-001962,6143caa1-a58a-34e9-3780-761a5032e240,2024-11-08,USD/CAD,BUY,AI Momentum,HIGH,0.47,1.33501,1.33396,-0.078674,10.5,LOSS,CLOSED,2024-11-08T08:45:00.000Z,2024-11-08T13:05:00.000Z,true
bd775277-ced1-36b5-01c9-0ce6803dda5b,TRD-001963,6143caa1-a58a-34e9-3780-761a5032e240,2024-11-08,USD/CAD,BUY,Session Breakout,LOW,1.78,1.36784,1.36725,-0.043702,5.98,LOSS,CLOSED,2024-11-08T11:45:00.000Z,2024-11-08T12:28:00.000Z,true
fd30a44e-1b8a-4cf2-2ab9-9283285217bc,TRD-001964,02adbab8-5bc5-17ba-7890-326c1410b2f7,2024-11-11,EUR/GBP,SELL,AI Momentum,LOW,0.91,0.86091,0.85917,0.202781,17.46,WIN,CLOSED,2024-11-11T08:40:00.000Z,2024-11-11T11:49:00.000Z,true
64a29fd4-59f0-e3a5-2167-70db9e403530,TRD-001965,02adbab8-5bc5-17ba-7890-326c1410b2f7,2024-11-11,XAU/USD,BUY,Volatility Spike,MEDIUM,0.43,2394.47,2402.47,0.333993,79.97,WIN,CLOSED,2024-11-11T10:06:00.000Z,2024-11-11T11:21:00.000Z,true
7a297334-b98a-1e8d-d9ad-b02554035e7a,TRD-001966,f8d9e0bd-6edf-4a4d-d053-f7da10f08b88,2024-11-12,XAU/USD,BUY,AI Momentum,MEDIUM,1.26,2380.13,2377.91,-0.093675,22.3,LOSS,CLOSED,2024-11-12T10:41:00.000Z,2024-11-12T12:41:00.000Z,true
647b066d-ee7c-6ecc-6152-df1dc7defe06,TRD-001967,f8d9e0bd-6edf-4a4d-d053-f7da10f08b88,2024-11-12,NZD/USD,BUY,Carry Overlay,MEDIUM,2.25,0.61517,0.61423,-0.152981,9.41,LOSS,CLOSED,2024-11-12T11:10:00.000Z,2024-11-12T16:13:00.000Z,true
38e59c36-1842-bcbd-7ded-2c5855d59913,TRD-001968,d4e5405e-da7b-3208-a416-93d59336c25b,2024-11-13,AUD/USD,SELL,AI Momentum,LOW,1.02,0.65002,0.64818,0.282049,18.33,WIN,CLOSED,2024-11-13T10:30:00.000Z,2024-11-13T12:55:00.000Z,true
7e962090-9923-03d1-62f2-cb9dec9b6088,TRD-001969,d4e5405e-da7b-3208-a416-93d59336c25b,2024-11-13,USD/CAD,SELL,AI Momentum,HIGH,0.72,1.34962,1.34792,0.125692,16.96,WIN,CLOSED,2024-11-13T09:18:00.000Z,2024-11-13T11:51:00.000Z,true
a54a9645-21ea-a266-c439-c1a1b413e1fb,TRD-001970,d4e5405e-da7b-3208-a416-93d59336c25b,2024-11-13,AUD/USD,SELL,Volatility Spike,HIGH,1.11,0.66083,0.66004,0.119607,7.9,WIN,CLOSED,2024-11-13T14:46:00.000Z,2024-11-13T15:22:00.000Z,true
a7b9a899-6d83-0ffa-b7aa-2c0eecf13878,TRD-001971,d4e5405e-da7b-3208-a416-93d59336c25b,2024-11-13,EUR/USD,SELL,Session Breakout,HIGH,1.62,1.07078,1.0692,0.148023,15.85,WIN,CLOSED,2024-11-13T12:44:00.000Z,2024-11-13T16:09:00.000Z,true
4d20fc88-a47a-1aaa-c741-30f0413e563e,TRD-001972,d4e5405e-da7b-3208-a416-93d59336c25b,2024-11-13,NZD/USD,SELL,AI Momentum,HIGH,1.65,0.60335,0.60191,0.239013,14.42,WIN,CLOSED,2024-11-13T08:55:00.000Z,2024-11-13T10:14:00.000Z,true
a801abea-d72b-4f9e-31b4-c990c38a9002,TRD-001973,4c44365d-385f-bccc-32b7-2c64d4d4775d,2024-11-14,EUR/USD,BUY,AI Momentum,HIGH,0.38,1.07202,1.07441,0.222621,23.87,WIN,CLOSED,2024-11-14T12:10:00.000Z,2024-11-14T12:48:00.000Z,true
8747001c-adc7-6353-7668-ef92d2c7706e,TRD-001974,4c44365d-385f-bccc-32b7-2c64d4d4775d,2024-11-14,USD/CAD,BUY,AI Momentum,HIGH,0.58,1.36404,1.36772,0.270304,36.87,WIN,CLOSED,2024-11-14T08:57:00.000Z,2024-11-14T10:59:00.000Z,true
60d96ce2-2959-4e8e-d279-c5b6e18a7abb,TRD-001975,4c44365d-385f-bccc-32b7-2c64d4d4775d,2024-11-14,XAU/USD,SELL,Volatility Spike,LOW,1.99,2352.7,2349.52,0.134954,31.75,WIN,CLOSED,2024-11-14T14:07:00.000Z,2024-11-14T18:24:00.000Z,true
42932f74-3602-2d7d-9af0-bd3c4370951f,TRD-001976,020eedb1-cea2-cfc4-9e5a-914fc3350536,2024-11-15,USD/CAD,SELL,AI Momentum,HIGH,1.3,1.38499,1.38109,0.281443,38.98,WIN,CLOSED,2024-11-15T14:07:00.000Z,2024-11-15T15:09:00.000Z,true
9b00e15e-a751-a3e1-e75c-8da3f1996587,TRD-001977,020eedb1-cea2-cfc4-9e5a-914fc3350536,2024-11-15,EUR/USD,BUY,Volatility Spike,HIGH,0.4,1.09686,1.09947,0.238314,26.14,WIN,CLOSED,2024-11-15T11:32:00.000Z,2024-11-15T14:23:00.000Z,true
3f6ea032-3b66-f6fc-a6e9-32acee8b4cd3,TRD-001978,020eedb1-cea2-cfc4-9e5a-914fc3350536,2024-11-15,USD/JPY,BUY,Session Breakout,HIGH,1.13,151.698,152.255,0.366956,55.67,WIN,CLOSED,2024-11-15T07:42:00.000Z,2024-11-15T08:17:00.000Z,true
ecc44da4-4755-6a33-897a-5090295355eb,TRD-001979,f7ff5ade-cd86-911e-dfd6-82f59ce03d5c,2024-11-18,USD/JPY,BUY,Volatility Spike,LOW,1.82,150.948,151.727,0.516405,77.95,WIN,CLOSED,2024-11-18T07:36:00.000Z,2024-11-18T08:09:00.000Z,true
d5c7053e-2c5c-bcb6-8e20-310400c4ff2f,TRD-001980,f7ff5ade-cd86-911e-dfd6-82f59ce03d5c,2024-11-18,GBP/USD,SELL,Carry Overlay,MEDIUM,2.48,1.29422,1.29219,0.1568,20.29,WIN,CLOSED,2024-11-18T11:09:00.000Z,2024-11-18T12:54:00.000Z,true
56ddd500-117b-1cca-4bf1-77943d2d2d41,TRD-001981,f7ff5ade-cd86-911e-dfd6-82f59ce03d5c,2024-11-18,USD/CAD,BUY,Mean Reversion,MEDIUM,1.73,1.35463,1.36188,0.535774,72.58,WIN,CLOSED,2024-11-18T09:56:00.000Z,2024-11-18T11:34:00.000Z,true
5e0ae327-259a-e623-e5e7-24c23de376fe,TRD-001982,3d3f79f9-c398-da7b-cb92-6cc3a18a5f6f,2024-11-19,EUR/USD,SELL,Carry Overlay,MEDIUM,0.91,1.08523,1.08306,0.199992,21.7,WIN,CLOSED,2024-11-19T12:37:00.000Z,2024-11-19T14:50:00.000Z,true
f55b089c-3ca0-4ff5-fb51-01647fd233ef,TRD-001983,3d3f79f9-c398-da7b-cb92-6cc3a18a5f6f,2024-11-19,EUR/GBP,BUY,Mean Reversion,HIGH,1.79,0.85828,0.85993,0.19152,16.44,WIN,CLOSED,2024-11-19T13:57:00.000Z,2024-11-19T16:50:00.000Z,true
95c3403d-ddd6-b495-0384-2001dda6485a,TRD-001984,3d3f79f9-c398-da7b-cb92-6cc3a18a5f6f,2024-11-19,AUD/USD,SELL,Mean Reversion,LOW,2.02,0.66968,0.66793,0.260418,17.44,WIN,CLOSED,2024-11-19T14:25:00.000Z,2024-11-19T18:51:00.000Z,true
86f4291f-311b-534b-27ea-14601574269a,TRD-001985,3d3f79f9-c398-da7b-cb92-6cc3a18a5f6f,2024-11-19,EUR/GBP,BUY,Session Breakout,HIGH,1.7,0.86913,0.86985,0.08242,7.16,WIN,CLOSED,2024-11-19T13:30:00.000Z,2024-11-19T18:30:00.000Z,true
38bf6c13-a302-e69a-4523-49f21913e524,TRD-001986,1c90fcc6-5027-59eb-6c08-866de2d023e8,2024-11-20,NZD/USD,SELL,Volatility Spike,HIGH,2.09,0.60287,0.60237,0.082322,4.96,WIN,CLOSED,2024-11-20T11:27:00.000Z,2024-11-20T13:37:00.000Z,true
9426ff40-12e1-83a0-fa05-22f9f78af565,TRD-001987,1c90fcc6-5027-59eb-6c08-866de2d023e8,2024-11-20,AUD/USD,BUY,AI Momentum,LOW,2.41,0.65349,0.6555,0.307333,20.08,WIN,CLOSED,2024-11-20T13:47:00.000Z,2024-11-20T14:20:00.000Z,true
6ab3ad8a-5a1b-f16b-aab2-f0384ddc1ab1,TRD-001988,1c90fcc6-5027-59eb-6c08-866de2d023e8,2024-11-20,GBP/USD,SELL,AI Momentum,MEDIUM,0.18,1.26108,1.25617,0.38892,49.05,WIN,CLOSED,2024-11-20T14:44:00.000Z,2024-11-20T16:44:00.000Z,true
72b75c74-d60f-3048-ff17-fb26a27817da,TRD-001989,9f72abd2-53ac-ef47-e577-4b3b7b3cc930,2024-11-21,AUD/USD,BUY,Mean Reversion,LOW,1.09,0.65156,0.65389,0.357554,23.3,WIN,CLOSED,2024-11-21T10:24:00.000Z,2024-11-21T15:09:00.000Z,true
12e700fb-8e27-a84d-3c50-451620763983,TRD-001990,9f72abd2-53ac-ef47-e577-4b3b7b3cc930,2024-11-21,XAU/USD,SELL,Mean Reversion,MEDIUM,1.66,2313.41,2309.52,0.168031,38.87,WIN,CLOSED,2024-11-21T09:56:00.000Z,2024-11-21T12:44:00.000Z,true
2f7b60dd-7fad-0ce2-74e8-af8a6b9acfd4,TRD-001991,063002ef-76a6-d645-5a4a-513dc600990b,2024-11-22,EUR/GBP,SELL,AI Momentum,HIGH,2.48,0.83823,0.83752,0.083993,7.04,WIN,CLOSED,2024-11-22T12:49:00.000Z,2024-11-22T17:03:00.000Z,true
ffa178dd-9718-5e2e-5bca-656fb2ee2e4d,TRD-001992,063002ef-76a6-d645-5a4a-513dc600990b,2024-11-22,EUR/USD,BUY,AI Momentum,MEDIUM,1.32,1.09448,1.09544,0.087786,9.61,WIN,CLOSED,2024-11-22T11:33:00.000Z,2024-11-22T13:36:00.000Z,true
bdd9ad14-4918-309d-f37e-07ce59b6c9dd,TRD-001993,9d7668d3-302f-6d3e-659d-63690d1d6acd,2024-11-25,EUR/GBP,BUY,Carry Overlay,MEDIUM,2.21,0.86654,0.86924,0.311445,26.99,WIN,CLOSED,2024-11-25T14:01:00.000Z,2024-11-25T18:11:00.000Z,true
e782dbc3-5fd2-451d-5ed5-fb287c1adbd9,TRD-001994,9d7668d3-302f-6d3e-659d-63690d1d6acd,2024-11-25,USD/JPY,BUY,AI Momentum,LOW,2.14,148.999,149.434,0.29182,43.48,WIN,CLOSED,2024-11-25T09:30:00.000Z,2024-11-25T13:30:00.000Z,true
ceb85451-49dd-3e7a-b732-118609ea0f74,TRD-001995,9d7668d3-302f-6d3e-659d-63690d1d6acd,2024-11-25,USD/JPY,SELL,Mean Reversion,LOW,1.15,152.148,151.796,0.230929,35.14,WIN,CLOSED,2024-11-25T08:03:00.000Z,2024-11-25T09:42:00.000Z,true
068c5b4a-ef2f-8607-1d66-bd2ab6152d2a,TRD-001996,f83152a3-41e1-0269-55b1-814a8dbc9264,2024-11-26,EUR/GBP,BUY,Session Breakout,HIGH,0.36,0.8394,0.84215,0.328242,27.55,WIN,CLOSED,2024-11-26T13:49:00.000Z,2024-11-26T15:47:00.000Z,true
a840b2ce-5465-7541-253b-aa2fa7c201ba,TRD-001997,f83152a3-41e1-0269-55b1-814a8dbc9264,2024-11-26,GBP/USD,BUY,AI Momentum,MEDIUM,1.52,1.28501,1.29407,0.705173,90.62,WIN,CLOSED,2024-11-26T14:10:00.000Z,2024-11-26T19:14:00.000Z,true
e6e2731c-b822-1ebb-0333-0109c0c745bb,TRD-001998,f83152a3-41e1-0269-55b1-814a8dbc9264,2024-11-26,GBP/USD,BUY,Mean Reversion,MEDIUM,1.6,1.25606,1.25964,0.284433,35.73,WIN,CLOSED,2024-11-26T10:29:00.000Z,2024-11-26T11:18:00.000Z,true
ad10f8a3-f330-f075-8bba-a780634ab88e,TRD-001999,5f26bae6-684d-e785-c75b-5c9389c7a11e,2024-11-27,NZD/USD,BUY,Carry Overlay,MEDIUM,0.17,0.61202,0.61392,0.310075,18.98,WIN,CLOSED,2024-11-27T08:14:00.000Z,2024-11-27T10:01:00.000Z,true
7ef3bfa7-361f-8c1d-22ec-d298cb711222,TRD-002000,5f26bae6-684d-e785-c75b-5c9389c7a11e,2024-11-27,EUR/USD,SELL,Volatility Spike,MEDIUM,1.26,1.09055,1.08658,0.364059,39.7,WIN,CLOSED,2024-11-27T13:22:00.000Z,2024-11-27T16:39:00.000Z,true
88884090-0c31-b612-911a-5228173d30c8,TRD-002001,5f26bae6-684d-e785-c75b-5c9389c7a11e,2024-11-27,EUR/GBP,SELL,Session Breakout,MEDIUM,0.21,0.84044,0.83602,0.526148,44.22,WIN,CLOSED,2024-11-27T07:05:00.000Z,2024-11-27T10:09:00.000Z,true
e835abb5-8e85-cfc3-8662-3f251cab12d3,TRD-002002,5f26bae6-684d-e785-c75b-5c9389c7a11e,2024-11-27,AUD/USD,BUY,Carry Overlay,MEDIUM,0.34,0.65655,0.65899,0.371332,24.38,WIN,CLOSED,2024-11-27T07:40:00.000Z,2024-11-27T12:16:00.000Z,true
ac85edc7-d035-24ee-ad09-9bc54518ae04,TRD-002003,0f0961c4-c56e-757a-e948-80b11b18dd3d,2024-11-28,XAU/USD,SELL,AI Momentum,LOW,2.2,2324.53,2320.9,0.15613,36.29,WIN,CLOSED,2024-11-28T09:45:00.000Z,2024-11-28T13:18:00.000Z,true
61e9c22d-3ddc-5930-9498-20ba3edc95cc,TRD-002004,0f0961c4-c56e-757a-e948-80b11b18dd3d,2024-11-28,GBP/USD,SELL,Mean Reversion,LOW,2.27,1.24751,1.24553,0.158503,19.77,WIN,CLOSED,2024-11-28T08:42:00.000Z,2024-11-28T10:37:00.000Z,true
2fed055e-1de3-c3d5-5d22-15fd40080a07,TRD-002005,0f0961c4-c56e-757a-e948-80b11b18dd3d,2024-11-28,AUD/USD,SELL,Carry Overlay,HIGH,0.58,0.64887,0.64623,0.408268,26.49,WIN,CLOSED,2024-11-28T10:52:00.000Z,2024-11-28T13:33:00.000Z,true
f1778b78-e5b3-f29e-03cc-cf17487a4244,TRD-002006,0f0961c4-c56e-757a-e948-80b11b18dd3d,2024-11-28,EUR/GBP,BUY,Mean Reversion,HIGH,2.23,0.85567,0.85818,0.293257,25.09,WIN,CLOSED,2024-11-28T12:34:00.000Z,2024-11-28T15:20:00.000Z,true
e4d11106-ca67-61a2-4d76-73726de1f7c6,TRD-002007,0f0961c4-c56e-757a-e948-80b11b18dd3d,2024-11-28,EUR/USD,SELL,Session Breakout,HIGH,2.01,1.09577,1.09166,0.375116,41.1,WIN,CLOSED,2024-11-28T07:41:00.000Z,2024-11-28T12:36:00.000Z,true
146b5578-e329-e41b-32dc-5e8937818c3d,TRD-002008,b5f4664f-0860-5324-954b-a10d1a9212ac,2024-11-29,USD/JPY,BUY,Mean Reversion,MEDIUM,1.34,149.996,150.011,0.009904,1.49,WIN,CLOSED,2024-11-29T10:43:00.000Z,2024-11-29T13:45:00.000Z,true
e8cd8d60-a6bd-5729-12d8-a5c21a6f3e41,TRD-002009,b5f4664f-0860-5324-954b-a10d1a9212ac,2024-11-29,GBP/USD,SELL,Volatility Spike,HIGH,0.95,1.25871,1.2574,0.103511,13.03,WIN,CLOSED,2024-11-29T12:17:00.000Z,2024-11-29T12:47:00.000Z,true
911c6718-4d8e-e8d4-2bdd-c42a86d0122c,TRD-002010,b5f4664f-0860-5324-954b-a10d1a9212ac,2024-11-29,USD/JPY,BUY,AI Momentum,LOW,1.39,148.79,148.799,0.005708,0.85,WIN,CLOSED,2024-11-29T08:21:00.000Z,2024-11-29T08:51:00.000Z,true
cb743f14-e59d-7e63-7936-e74b2fcb631f,TRD-002011,b5f4664f-0860-5324-954b-a10d1a9212ac,2024-11-29,AUD/USD,SELL,Session Breakout,HIGH,1.72,0.66608,0.66548,0.090591,6.03,WIN,CLOSED,2024-11-29T08:42:00.000Z,2024-11-29T13:44:00.000Z,true
5c646873-921e-9706-a6a8-6de41af6cff6,TRD-002012,4ba26bea-1419-1cd7-22fc-6c513d090d12,2024-12-02,GBP/USD,SELL,Carry Overlay,HIGH,1.05,1.26818,1.26859,-0.032059,4.07,LOSS,CLOSED,2024-12-02T07:44:00.000Z,2024-12-02T08:55:00.000Z,true
ca27dbea-4bf2-c248-68aa-393cfcf676c3,TRD-002013,4ba26bea-1419-1cd7-22fc-6c513d090d12,2024-12-02,EUR/USD,SELL,Volatility Spike,MEDIUM,0.8,1.06644,1.06656,-0.011073,1.18,LOSS,CLOSED,2024-12-02T10:51:00.000Z,2024-12-02T12:20:00.000Z,true
500aa623-8276-2587-3d3c-225f00a1f190,TRD-002014,4ba26bea-1419-1cd7-22fc-6c513d090d12,2024-12-02,NZD/USD,BUY,Volatility Spike,MEDIUM,0.5,0.60631,0.6059,-0.066493,4.03,LOSS,CLOSED,2024-12-02T11:53:00.000Z,2024-12-02T12:40:00.000Z,true
fca3217b-2316-9d32-c67e-bed63791fcbf,TRD-002015,4ba26bea-1419-1cd7-22fc-6c513d090d12,2024-12-02,GBP/USD,SELL,Mean Reversion,HIGH,1.29,1.28192,1.28279,-0.067998,8.72,LOSS,CLOSED,2024-12-02T07:40:00.000Z,2024-12-02T08:22:00.000Z,true
89bf6093-b74c-db80-94f9-6f9ae34d0fa7,TRD-002016,4ba26bea-1419-1cd7-22fc-6c513d090d12,2024-12-02,XAU/USD,SELL,Carry Overlay,LOW,0.76,2366.89,2368.05,-0.049097,11.62,LOSS,CLOSED,2024-12-02T10:10:00.000Z,2024-12-02T13:29:00.000Z,true
fa4dc46e-4c2d-8154-4da8-e19f280fa689,TRD-002017,47a83936-e4c0-e20e-590b-ed4cd06f73fd,2024-12-03,EUR/USD,BUY,Volatility Spike,MEDIUM,0.27,1.10243,1.1057,0.296319,32.67,WIN,CLOSED,2024-12-03T14:55:00.000Z,2024-12-03T17:49:00.000Z,true
e0c6587a-a8a2-f918-15dd-1fe03f0565a2,TRD-002018,47a83936-e4c0-e20e-590b-ed4cd06f73fd,2024-12-03,USD/JPY,BUY,Volatility Spike,LOW,1.44,146.733,147.21,0.325606,47.78,WIN,CLOSED,2024-12-03T08:56:00.000Z,2024-12-03T09:22:00.000Z,true
6224213e-aa41-e37a-3e6c-3676886099da,TRD-002019,47a83936-e4c0-e20e-590b-ed4cd06f73fd,2024-12-03,XAU/USD,BUY,Mean Reversion,MEDIUM,0.54,2374.26,2386.55,0.517757,122.93,WIN,CLOSED,2024-12-03T07:20:00.000Z,2024-12-03T07:53:00.000Z,true
b9c95869-e329-4e8b-7ec1-8a744a1b7dfb,TRD-002020,3f2ee3f1-927a-37a5-7cc5-48167e69fb02,2024-12-04,USD/JPY,SELL,Mean Reversion,HIGH,0.91,150.918,150.422,0.328652,49.6,WIN,CLOSED,2024-12-04T12:39:00.000Z,2024-12-04T14:27:00.000Z,true
8a05bef8-390a-ff42-e43f-a99984e00a80,TRD-002021,3f2ee3f1-927a-37a5-7cc5-48167e69fb02,2024-12-04,XAU/USD,SELL,AI Momentum,LOW,2.16,2319.44,2313.77,0.244185,56.64,WIN,CLOSED,2024-12-04T12:38:00.000Z,2024-12-04T15:01:00.000Z,true
c1a3d196-d67b-322e-d0c0-5646df2611e3,TRD-002022,3f2ee3f1-927a-37a5-7cc5-48167e69fb02,2024-12-04,USD/JPY,SELL,Carry Overlay,HIGH,0.87,147.181,146.61,0.387976,57.1,WIN,CLOSED,2024-12-04T14:27:00.000Z,2024-12-04T15:51:00.000Z,true
0280a898-b8ad-6d0f-2b1c-588f9f948e55,TRD-002023,3f2ee3f1-927a-37a5-7cc5-48167e69fb02,2024-12-04,USD/CAD,BUY,Mean Reversion,MEDIUM,1.26,1.37468,1.377,0.168967,23.23,WIN,CLOSED,2024-12-04T13:20:00.000Z,2024-12-04T14:36:00.000Z,true
841eaf49-981f-3ab0-5b93-0a83bd4568d7,TRD-002024,3f2ee3f1-927a-37a5-7cc5-48167e69fb02,2024-12-04,EUR/GBP,BUY,Carry Overlay,HIGH,0.22,0.86934,0.87091,0.18051,15.69,WIN,CLOSED,2024-12-04T14:13:00.000Z,2024-12-04T18:46:00.000Z,true
5711e457-dcc7-39ff-98ed-0d2f45daf6b3,TRD-002025,cdd87804-43f9-c541-5011-2b30f3d444a5,2024-12-05,XAU/USD,SELL,Volatility Spike,MEDIUM,2.15,2336.21,2330.73,0.234186,54.71,WIN,CLOSED,2024-12-05T07:32:00.000Z,2024-12-05T10:54:00.000Z,true
f255f92b-414d-f8b7-b81c-8ceaafeffe2f,TRD-002026,cdd87804-43f9-c541-5011-2b30f3d444a5,2024-12-05,USD/JPY,SELL,AI Momentum,LOW,2,150.167,149.331,0.556487,83.57,WIN,CLOSED,2024-12-05T11:56:00.000Z,2024-12-05T13:16:00.000Z,true
23e0c324-42b9-9679-e594-462112fc3e8a,TRD-002027,96750d9d-43a1-00b7-6843-9bda60b82945,2024-12-06,USD/JPY,SELL,Carry Overlay,LOW,2.21,148.228,147.872,0.239882,35.56,WIN,CLOSED,2024-12-06T12:29:00.000Z,2024-12-06T17:19:00.000Z,true
007c1891-a97d-a478-9636-f977573a2500,TRD-002028,96750d9d-43a1-00b7-6843-9bda60b82945,2024-12-06,USD/JPY,BUY,Session Breakout,MEDIUM,1.84,146.537,146.875,0.231249,33.89,WIN,CLOSED,2024-12-06T12:57:00.000Z,2024-12-06T14:31:00.000Z,true
9ee396a6-3583-9846-6b97-dda79115493f,TRD-002029,96750d9d-43a1-00b7-6843-9bda60b82945,2024-12-06,AUD/USD,BUY,Session Breakout,LOW,1.48,0.67267,0.67371,0.15437,10.38,WIN,CLOSED,2024-12-06T09:19:00.000Z,2024-12-06T13:42:00.000Z,true
f951ca34-da5a-c7e6-8454-d4b8e32a6743,TRD-002030,96750d9d-43a1-00b7-6843-9bda60b82945,2024-12-06,EUR/USD,BUY,Volatility Spike,MEDIUM,1.88,1.09264,1.09533,0.246021,26.88,WIN,CLOSED,2024-12-06T10:46:00.000Z,2024-12-06T12:51:00.000Z,true
fc12fc36-98c0-6868-f671-94109f78bb00,TRD-002031,96750d9d-43a1-00b7-6843-9bda60b82945,2024-12-06,NZD/USD,SELL,AI Momentum,HIGH,1.86,0.61315,0.61223,0.150011,9.2,WIN,CLOSED,2024-12-06T11:57:00.000Z,2024-12-06T13:38:00.000Z,true
35937905-ebcc-c602-d081-6e9f268224d7,TRD-002032,c3f88721-19d3-5bbc-688d-8358c35e260b,2024-12-09,USD/CAD,BUY,Mean Reversion,MEDIUM,1.11,1.37406,1.37582,0.127605,17.53,WIN,CLOSED,2024-12-09T12:49:00.000Z,2024-12-09T14:49:00.000Z,true
61647689-cafa-221e-95c6-bac1616c79dd,TRD-002033,c3f88721-19d3-5bbc-688d-8358c35e260b,2024-12-09,USD/CAD,SELL,Session Breakout,LOW,0.37,1.3601,1.35894,0.085276,11.6,WIN,CLOSED,2024-12-09T14:54:00.000Z,2024-12-09T16:54:00.000Z,true
44b9f80a-f2af-3bbe-a51d-771c5bdf7e95,TRD-002034,c3f88721-19d3-5bbc-688d-8358c35e260b,2024-12-09,XAU/USD,BUY,Carry Overlay,HIGH,1.63,2374.31,2378.91,0.19339,45.92,WIN,CLOSED,2024-12-09T10:58:00.000Z,2024-12-09T12:28:00.000Z,true
ab406c1e-8300-e1e4-7c42-fdb3a14fc0c9,TRD-002035,c3f88721-19d3-5bbc-688d-8358c35e260b,2024-12-09,EUR/USD,BUY,Mean Reversion,HIGH,1.27,1.0747,1.0767,0.186547,20.05,WIN,CLOSED,2024-12-09T10:25:00.000Z,2024-12-09T11:20:00.000Z,true
