id,reference,tradingDayId,tradeDate,pair,direction,strategy,risk,lotSize,entryPrice,exitPrice,returnPct,pips,outcome,status,openTime,closeTime,isPublic,datasetVersion
381e0063-8dec-4763-bb13-b6b316a3cf6b,TRD-H001579,db9097c8-1a64-4a8e-c8b9-ed0173419fc6,2025-02-14,USD/CAD,BUY,Volatility Spike,LOW,1.75,1.41698,1.41572,-0.071944,12.6,LOSS,CLOSED,2025-02-14T07:00:00.000Z,2025-02-14T08:00:00.000Z,true,wealthora-historical-trades-v1
babbdb08-ccc3-49f3-bc1e-5f90a9918a67,TRD-H001580,790a721d-41b1-3982-6933-f50fcc00867a,2025-02-17,EUR/JPY,SELL,Mean Reversion,LOW,0.51,159.189,158.724,1.527212,46.5,WIN,CLOSED,2025-02-17T02:00:00.000Z,2025-02-17T12:00:00.000Z,true,wealthora-historical-trades-v1
3334dc7a-0fbe-4c35-b68c-c306dba2abb2,TRD-H001581,938388fe-c843-9da2-49f6-92e998f7d86b,2025-02-18,GBP/JPY,BUY,AI Momentum,LOW,0.71,191.132,191.556,0.217113,42.4,WIN,CLOSED,2025-02-17T23:00:00.000Z,2025-02-18T03:00:00.000Z,true,wealthora-historical-trades-v1
2716f229-173c-4816-a151-7f0bb46b7142,TRD-H001582,938388fe-c843-9da2-49f6-92e998f7d86b,2025-02-18,EUR/GBP,SELL,Volatility Spike,HIGH,1.51,0.83069,0.83001,0.435672,6.8,WIN,CLOSED,2025-02-17T23:00:00.000Z,2025-02-18T00:33:00.000Z,true,wealthora-historical-trades-v1
3b2f44d6-5d8a-4dca-ac3e-452d82561ee1,TRD-H001583,b2d16129-47a0-a92f-13ee-6c4f529b8d27,2025-02-19,AUD/JPY,BUY,AI Momentum,HIGH,1.35,96.457,96.714,0.35177,25.7,WIN,CLOSED,2025-02-19T00:00:00.000Z,2025-02-19T02:00:00.000Z,true,wealthora-historical-trades-v1
83029aa1-288b-491c-bab5-3be7ab1d450c,TRD-H001584,d9993a89-bfbf-749c-9e74-9fd700da51e8,2025-02-20,XAU/USD,SELL,Carry Overlay,HIGH,1.97,2952.5,2945.6,0.136612,69,WIN,CLOSED,2025-02-20T13:00:00.000Z,2025-02-20T14:00:00.000Z,true,wealthora-historical-trades-v1
2bed200c-7dba-4950-a35d-d8608c562ffa,TRD-H001585,d9993a89-bfbf-749c-9e74-9fd700da51e8,2025-02-20,USD/JPY,SELL,Session Breakout,MEDIUM,1.51,150.108,150.383,-0.141711,27.5,LOSS,CLOSED,2025-02-20T06:00:00.000Z,2025-02-20T06:54:00.000Z,true,wealthora-historical-trades-v1
802ea5a3-78fb-4448-8d94-74f6f825074b,TRD-H001586,d9993a89-bfbf-749c-9e74-9fd700da51e8,2025-02-20,EUR/USD,SELL,Session Breakout,MEDIUM,1.62,1.04735,1.04528,0.112059,20.7,WIN,CLOSED,2025-02-20T15:00:00.000Z,2025-02-20T16:45:00.000Z,true,wealthora-historical-trades-v1
ecef9a2c-111f-43f0-9050-9898243beca4,TRD-H001587,d9993a89-bfbf-749c-9e74-9fd700da51e8,2025-02-20,GBP/USD,BUY,Volatility Spike,LOW,1.1,1.25885,1.26347,0.264204,46.2,WIN,CLOSED,2025-02-20T00:00:00.000Z,2025-02-20T15:00:00.000Z,true,wealthora-historical-trades-v1
bf5ee51e-f12e-4968-9d7a-19312e359eca,TRD-H001588,5a75dfb4-6c50-3e79-00e3-c45d9ec45f8b,2025-02-21,USD/CHF,SELL,Volatility Spike,HIGH,1.65,0.89973,0.89891,0.411116,8.2,WIN,CLOSED,2025-02-21T12:00:00.000Z,2025-02-21T12:25:00.000Z,true,wealthora-historical-trades-v1
b6ea5d51-d6a8-4da8-a3a6-18b524067d07,TRD-H001589,5a75dfb4-6c50-3e79-00e3-c45d9ec45f8b,2025-02-21,AUD/USD,BUY,Mean Reversion,HIGH,1.74,0.63769,0.6386,1.063872,9.1,WIN,CLOSED,2025-02-21T15:00:00.000Z,2025-02-21T16:47:00.000Z,true,wealthora-historical-trades-v1
1c22e049-4578-43bc-b844-b90c9d881701,TRD-H001590,47c1dc20-b039-f704-409b-6f9fc1bb5ca9,2025-02-24,NZD/USD,SELL,Carry Overlay,LOW,0.79,0.57404,0.57332,0.148324,7.2,WIN,CLOSED,2025-02-24T14:00:00.000Z,2025-02-24T20:00:00.000Z,true,wealthora-historical-trades-v1
6683e3cb-cb71-4033-a962-2aa4b3605f88,TRD-H001591,47c1dc20-b039-f704-409b-6f9fc1bb5ca9,2025-02-24,USD/CAD,SELL,Carry Overlay,LOW,0.63,1.42071,1.42389,-0.156103,31.8,LOSS,CLOSED,2025-02-24T00:00:00.000Z,2025-02-24T14:00:00.000Z,true,wealthora-historical-trades-v1
14bb021d-7ef2-48d1-bd3d-36ad7eafeef0,TRD-H001592,47c1dc20-b039-f704-409b-6f9fc1bb5ca9,2025-02-24,EUR/JPY,SELL,Session Breakout,HIGH,1.4,156.493,156.777,-0.16028,28.4,LOSS,CLOSED,2025-02-24T01:00:00.000Z,2025-02-24T01:50:00.000Z,true,wealthora-historical-trades-v1
b4a289ca-707b-4d7f-9143-5ed167b24c56,TRD-H001593,7c26d66d-43e9-20ed-009d-06cc1ddb1ef5,2025-02-25,GBP/JPY,SELL,Session Breakout,HIGH,0.47,188.974,188.627,1.364675,34.7,WIN,CLOSED,2025-02-24T23:00:00.000Z,2025-02-25T07:00:00.000Z,true,wealthora-historical-trades-v1
06b2ec4d-0e72-4328-9d3b-982052cc05b1,TRD-H001594,5e518157-10e9-82ea-2c7b-13f96edab506,2025-02-26,EUR/GBP,SELL,Session Breakout,LOW,1.41,0.82796,0.82964,-0.128429,16.8,LOSS,CLOSED,2025-02-26T11:51:00.000Z,2025-02-26T16:52:00.000Z,true,wealthora-historical-trades-v1
0cc4fb5c-178d-448b-8a9b-b80a21915568,TRD-H001595,5e518157-10e9-82ea-2c7b-13f96edab506,2025-02-26,AUD/JPY,BUY,Carry Overlay,MEDIUM,0.44,94.478,94.619,0.057598,14.1,WIN,CLOSED,2025-02-26T00:00:00.000Z,2025-02-26T00:35:00.000Z,true,wealthora-historical-trades-v1
ca7ed87f-270e-49a1-a06b-f4c44e5cc70f,TRD-H001596,5e518157-10e9-82ea-2c7b-13f96edab506,2025-02-26,XAU/USD,SELL,Carry Overlay,MEDIUM,0.65,2931.76,2921.87,0.100275,98.9,WIN,CLOSED,2025-02-26T04:00:00.000Z,2025-02-26T06:00:00.000Z,true,wealthora-historical-trades-v1
eb34149d-bb88-4046-848c-864f075bd95d,TRD-H001597,5e518157-10e9-82ea-2c7b-13f96edab506,2025-02-26,EUR/USD,SELL,Carry Overlay,HIGH,0.72,1.04844,1.04912,-0.165946,6.8,LOSS,CLOSED,2025-02-26T12:00:00.000Z,2025-02-26T12:53:00.000Z,true,wealthora-historical-trades-v1
0b30dbfb-06cf-4535-b76c-f6c841d51bab,TRD-H001598,52dbce71-d5ae-8466-1403-2f5ce462d933,2025-02-27,GBP/USD,SELL,Session Breakout,LOW,1.85,1.26713,1.2632,0.318776,39.3,WIN,CLOSED,2025-02-27T00:00:00.000Z,2025-02-27T13:00:00.000Z,true,wealthora-historical-trades-v1
fdb8e90b-1108-4307-8a89-1eca07ad09e5,TRD-H001599,52dbce71-d5ae-8466-1403-2f5ce462d933,2025-02-27,USD/JPY,SELL,Session Breakout,LOW,0.61,150.075,149.699,0.297921,37.6,WIN,CLOSED,2025-02-27T14:00:00.000Z,2025-02-27T15:06:00.000Z,true,wealthora-historical-trades-v1
3912b6f3-efbf-49b9-8432-3e8c8f7d7842,TRD-H001600,52dbce71-d5ae-8466-1403-2f5ce462d933,2025-02-27,USD/CHF,BUY,Volatility Spike,MEDIUM,0.37,0.89729,0.89886,0.262441,15.7,WIN,CLOSED,2025-02-27T04:00:00.000Z,2025-02-27T12:00:00.000Z,true,wealthora-historical-trades-v1
1f0d9354-526c-4d5d-a4f9-2c16d8549521,TRD-H001601,52dbce71-d5ae-8466-1403-2f5ce462d933,2025-02-27,NZD/USD,BUY,AI Momentum,LOW,0.78,0.56854,0.56905,0.793895,5.1,WIN,CLOSED,2025-02-27T04:00:00.000Z,2025-02-27T07:00:00.000Z,true,wealthora-historical-trades-v1
3167505e-93d6-4907-9355-dea50e2fb018,TRD-H001602,36c77ee8-43ff-7435-be57-123d31b3f835,2025-02-28,AUD/USD,BUY,Volatility Spike,LOW,1.51,0.62109,0.62166,0.344502,5.7,WIN,CLOSED,2025-02-28T03:00:00.000Z,2025-02-28T03:31:00.000Z,true,wealthora-historical-trades-v1
9bf8e9f8-6a64-4b24-afbb-f62f16d2b951,TRD-H001603,a3c4d75e-2d05-a25a-ca15-3839cf487cdc,2025-03-03,EUR/JPY,BUY,Carry Overlay,HIGH,1.77,156.617,157.359,0.311614,74.2,WIN,CLOSED,2025-03-03T01:00:00.000Z,2025-03-03T10:00:00.000Z,true,wealthora-historical-trades-v1
31963686-5dd3-4488-a76c-7048b376306e,TRD-H001604,a3c4d75e-2d05-a25a-ca15-3839cf487cdc,2025-03-03,USD/CAD,BUY,Volatility Spike,LOW,2.46,1.44233,1.44378,0.710162,14.5,WIN,CLOSED,2025-03-03T09:00:00.000Z,2025-03-03T10:49:00.000Z,true,wealthora-historical-trades-v1
4c09e15d-d372-4d1d-b630-486b1acb6e09,TRD-H001605,0fe4201a-80f3-2bfd-984f-e90bf41a13f9,2025-03-04,GBP/JPY,SELL,Volatility Spike,MEDIUM,1.37,189.84,189.244,0.177509,59.6,WIN,CLOSED,2025-03-03T23:00:00.000Z,2025-03-04T00:00:00.000Z,true,wealthora-historical-trades-v1
e0596689-96d3-4e6d-a920-976840d4fbb8,TRD-H001606,0fe4201a-80f3-2bfd-984f-e90bf41a13f9,2025-03-04,EUR/GBP,SELL,AI Momentum,LOW,1.75,0.82755,0.82621,0.122583,13.4,WIN,CLOSED,2025-03-04T11:00:00.000Z,2025-03-04T12:49:00.000Z,true,wealthora-historical-trades-v1
4cb7ee48-0bf3-4ccc-a044-681b43f9bcf0,TRD-H001607,0fe4201a-80f3-2bfd-984f-e90bf41a13f9,2025-03-04,AUD/JPY,BUY,Mean Reversion,HIGH,0.36,92.442,92.807,0.140613,36.5,WIN,CLOSED,2025-03-04T01:00:00.000Z,2025-03-04T06:00:00.000Z,true,wealthora-historical-trades-v1
2dc64409-9841-49a0-8925-874dc08745e2,TRD-H001608,0fe4201a-80f3-2bfd-984f-e90bf41a13f9,2025-03-04,XAU/USD,SELL,AI Momentum,LOW,0.72,2926.92,2917.64,0.200459,92.8,WIN,CLOSED,2025-03-04T08:00:00.000Z,2025-03-04T09:24:00.000Z,true,wealthora-historical-trades-v1
6234019d-17fa-4bb2-ab00-08e5d777c8aa,TRD-H001609,8e61515e-a0e4-a6f1-6a7d-92db5f193530,2025-03-05,EUR/USD,SELL,AI Momentum,MEDIUM,2.04,1.06229,1.06083,0.241535,14.6,WIN,CLOSED,2025-03-05T00:00:00.000Z,2025-03-05T02:00:00.000Z,true,wealthora-historical-trades-v1
bd92f8f2-7cc2-432b-931b-d5b7331ff1da,TRD-H001610,8e61515e-a0e4-a6f1-6a7d-92db5f193530,2025-03-05,GBP/USD,BUY,AI Momentum,MEDIUM,1.06,1.27922,1.27995,0.166998,7.3,WIN,CLOSED,2025-03-04T23:00:00.000Z,2025-03-05T06:00:00.000Z,true,wealthora-historical-trades-v1
93709917-6a9f-4ada-96a0-e71c24ac4e6f,TRD-H001611,8e61515e-a0e4-a6f1-6a7d-92db5f193530,2025-03-05,USD/JPY,SELL,Session Breakout,LOW,2.1,149.691,148.9,0.29114,79.1,WIN,CLOSED,2025-03-04T23:00:00.000Z,2025-03-05T14:00:00.000Z,true,wealthora-historical-trades-v1
11e33e16-dd03-4625-bbef-ca396b9c1407,TRD-H001612,8593bb20-5fec-aed3-a439-241f21fda88f,2025-03-06,AUD/USD,SELL,Carry Overlay,HIGH,1.63,0.63434,0.63352,0.166467,8.2,WIN,CLOSED,2025-03-06T01:00:00.000Z,2025-03-06T01:28:00.000Z,true,wealthora-historical-trades-v1
56dca35f-1e65-45ba-9350-3b0b0927d508,TRD-H001613,8593bb20-5fec-aed3-a439-241f21fda88f,2025-03-06,USD/CHF,BUY,Volatility Spike,HIGH,1.76,0.8843,0.8831,-0.186993,12,LOSS,CLOSED,2025-03-06T14:00:00.000Z,2025-03-06T14:32:00.000Z,true,wealthora-historical-trades-v1
a351f89d-8ae8-4086-8e63-2c183db3276c,TRD-H001614,8593bb20-5fec-aed3-a439-241f21fda88f,2025-03-06,NZD/USD,SELL,Carry Overlay,LOW,2.28,0.57417,0.57349,0.532455,6.8,WIN,CLOSED,2025-03-06T01:00:00.000Z,2025-03-06T01:24:00.000Z,true,wealthora-historical-trades-v1
acb76036-4829-4ca5-a284-ae344313a5d5,TRD-H001615,8450b668-f19a-4251-b2fb-10b9de0e8e0a,2025-03-07,USD/CAD,BUY,Session Breakout,LOW,1.51,1.43765,1.43037,-0.096917,72.8,LOSS,CLOSED,2025-03-07T10:31:00.000Z,2025-03-07T11:28:00.000Z,true,wealthora-historical-trades-v1
73a72a31-3c7c-4c4b-b82d-d28204e0da57,TRD-H001616,8450b668-f19a-4251-b2fb-10b9de0e8e0a,2025-03-07,EUR/JPY,SELL,Session Breakout,HIGH,1.52,160.542,160.34,0.170594,20.2,WIN,CLOSED,2025-03-07T13:00:00.000Z,2025-03-07T13:32:00.000Z,true,wealthora-historical-trades-v1
591a3c54-28c2-4f62-b21e-e2b0bd0f5bb4,TRD-H001617,8450b668-f19a-4251-b2fb-10b9de0e8e0a,2025-03-07,EUR/GBP,BUY,Mean Reversion,LOW,1.45,0.83809,0.84108,0.125808,29.9,WIN,CLOSED,2025-03-07T08:39:00.000Z,2025-03-07T13:42:00.000Z,true,wealthora-historical-trades-v1
eccad5f3-58b3-4b12-b119-557fd0f75538,TRD-H001618,8450b668-f19a-4251-b2fb-10b9de0e8e0a,2025-03-07,GBP/JPY,SELL,Session Breakout,MEDIUM,1.19,190.729,190.368,0.166091,36.1,WIN,CLOSED,2025-03-06T23:00:00.000Z,2025-03-07T00:00:00.000Z,true,wealthora-historical-trades-v1
7d90727b-c981-46e1-9a64-3679c3de65ec,TRD-H001619,ef3490e9-003d-e200-314e-15c922272b19,2025-03-10,AUD/JPY,BUY,Carry Overlay,MEDIUM,1.92,92.74,93.232,0.230834,49.2,WIN,CLOSED,2025-03-10T09:35:00.000Z,2025-03-10T11:06:00.000Z,true,wealthora-historical-trades-v1
34b3c184-2620-4df9-b18c-a5103907e0e2,TRD-H001620,ef3490e9-003d-e200-314e-15c922272b19,2025-03-10,XAU/USD,BUY,Mean Reversion,MEDIUM,1.05,2901.87,2893.96,-0.2126,79.1,LOSS,CLOSED,2025-03-10T11:00:00.000Z,2025-03-10T17:00:00.000Z,true,wealthora-historical-trades-v1
3595ce6c-a98b-44c2-afea-f471e703f95a,TRD-H001621,ef3490e9-003d-e200-314e-15c922272b19,2025-03-10,EUR/USD,BUY,Carry Overlay,LOW,1.39,1.08267,1.08396,0.656627,12.9,WIN,CLOSED,2025-03-10T07:00:00.000Z,2025-03-10T07:33:00.000Z,true,wealthora-historical-trades-v1
f84ac4e0-fd2e-4763-a260-70fd9c86685c,TRD-H001622,1b458b86-ded6-41cb-d2ca-7397d3a1ac40,2025-03-11,GBP/USD,SELL,Volatility Spike,HIGH,1.6,1.28893,1.28784,0.207801,10.9,WIN,CLOSED,2025-03-11T00:00:00.000Z,2025-03-11T00:35:00.000Z,true,wealthora-historical-trades-v1
92fd24c9-262e-466a-8c63-648b7b6de732,TRD-H001623,1b458b86-ded6-41cb-d2ca-7397d3a1ac40,2025-03-11,USD/JPY,SELL,Volatility Spike,MEDIUM,0.44,147.94,147.42,0.206607,52,WIN,CLOSED,2025-03-11T12:00:00.000Z,2025-03-11T13:37:00.000Z,true,wealthora-historical-trades-v1
fc6bb23c-01c3-451b-a7b0-1ed2ecda6445,TRD-H001624,1b458b86-ded6-41cb-d2ca-7397d3a1ac40,2025-03-11,USD/CHF,SELL,AI Momentum,MEDIUM,2.08,0.88243,0.88051,0.210625,19.2,WIN,CLOSED,2025-03-11T10:00:00.000Z,2025-03-11T12:00:00.000Z,true,wealthora-historical-trades-v1
1b4fbfa6-e2b0-41a6-b717-7047c3ee9a77,TRD-H001625,1b458b86-ded6-41cb-d2ca-7397d3a1ac40,2025-03-11,AUD/USD,SELL,AI Momentum,LOW,1.39,0.62969,0.62714,0.526363,25.5,WIN,CLOSED,2025-03-11T09:00:00.000Z,2025-03-11T14:00:00.000Z,true,wealthora-historical-trades-v1
118d7c97-28b2-428c-bc04-1208e7996b3c,TRD-H001626,e6ae30ad-adb0-30ef-80bd-52fd4601de3b,2025-03-12,NZD/USD,SELL,Mean Reversion,LOW,0.97,0.5732,0.57291,0.210616,2.9,WIN,CLOSED,2025-03-12T16:00:00.000Z,2025-03-12T16:42:00.000Z,true,wealthora-historical-trades-v1
4874f80f-c729-44e9-8652-eb2fcbe496c8,TRD-H001627,e6ae30ad-adb0-30ef-80bd-52fd4601de3b,2025-03-12,EUR/JPY,SELL,Volatility Spike,MEDIUM,2.02,161.629,161.396,0.228519,23.3,WIN,CLOSED,2025-03-12T00:00:00.000Z,2025-03-12T01:36:00.000Z,true,wealthora-historical-trades-v1
c1d61a2b-f7b8-4f35-bca6-3e5560ac52a2,TRD-H001628,e6ae30ad-adb0-30ef-80bd-52fd4601de3b,2025-03-12,USD/CAD,BUY,Carry Overlay,MEDIUM,1.7,1.44316,1.44449,0.381959,13.3,WIN,CLOSED,2025-03-11T23:00:00.000Z,2025-03-12T03:00:00.000Z,true,wealthora-historical-trades-v1
0e3a1598-92e7-4181-8296-65522847389b,TRD-H001629,aa0bc7ab-c0ff-3f0f-735b-6da37592dd00,2025-03-13,GBP/JPY,SELL,Session Breakout,MEDIUM,0.52,191.588,191.296,0.098997,29.2,WIN,CLOSED,2025-03-13T04:00:00.000Z,2025-03-13T06:00:00.000Z,true,wealthora-historical-trades-v1
42d58ef3-a0ed-454e-9f29-90ffe96c28a5,TRD-H001630,aa0bc7ab-c0ff-3f0f-735b-6da37592dd00,2025-03-13,EUR/GBP,BUY,Session Breakout,LOW,2.32,0.83857,0.83938,0.106428,8.1,WIN,CLOSED,2025-03-13T12:00:00.000Z,2025-03-13T13:31:00.000Z,true,wealthora-historical-trades-v1
2a7f77a2-b866-4652-a897-4fa369d0cdcb,TRD-H001631,aa0bc7ab-c0ff-3f0f-735b-6da37592dd00,2025-03-13,AUD/JPY,BUY,Carry Overlay,MEDIUM,0.88,93.73,93.863,0.011409,13.3,WIN,CLOSED,2025-03-12T23:00:00.000Z,2025-03-13T00:00:00.000Z,true,wealthora-historical-trades-v1
ba16890c-9f01-4727-b69e-23e91049e345,TRD-H001632,6e57e13e-b47b-f336-b761-b025c059a54c,2025-03-14,XAU/USD,BUY,Volatility Spike,MEDIUM,0.55,2997.18,3003.39,0.19164,62.1,WIN,CLOSED,2025-03-14T05:00:00.000Z,2025-03-14T08:00:00.000Z,true,wealthora-historical-trades-v1
8564c9e1-24d2-43c3-9e3a-9832e008d30a,TRD-H001633,6e57e13e-b47b-f336-b761-b025c059a54c,2025-03-14,EUR/USD,SELL,Carry Overlay,LOW,0.41,1.08841,1.08728,0.147824,11.3,WIN,CLOSED,2025-03-14T10:00:00.000Z,2025-03-14T11:37:00.000Z,true,wealthora-historical-trades-v1
f4ec74dd-acf5-42e7-8148-edca0d7e618d,TRD-H001634,6e57e13e-b47b-f336-b761-b025c059a54c,2025-03-14,GBP/USD,BUY,AI Momentum,HIGH,1.59,1.29201,1.29362,0.148121,16.1,WIN,CLOSED,2025-03-14T07:00:00.000Z,2025-03-14T07:30:00.000Z,true,wealthora-historical-trades-v1
be604aba-4d32-491b-9ff2-57f3324d4ac7,TRD-H001635,6e57e13e-b47b-f336-b761-b025c059a54c,2025-03-14,USD/JPY,BUY,Mean Reversion,LOW,0.41,148.646,148.915,0.052469,26.9,WIN,CLOSED,2025-03-14T05:00:00.000Z,2025-03-14T07:00:00.000Z,true,wealthora-historical-trades-v1
2e75d79f-e4f2-4cd6-a6c5-7939b33b9750,TRD-H001636,17d9aa6f-f04d-0607-8ec8-08245abde267,2025-03-17,USD/CHF,BUY,Carry Overlay,MEDIUM,1.93,0.88061,0.88383,0.109669,32.2,WIN,CLOSED,2025-03-17T11:25:00.000Z,2025-03-17T13:46:00.000Z,true,wealthora-historical-trades-v1
801e8dfd-f1e2-440c-90cb-71925a36c910,TRD-H001637,17d9aa6f-f04d-0607-8ec8-08245abde267,2025-03-17,AUD/USD,SELL,AI Momentum,MEDIUM,1.55,0.6336,0.63283,0.085436,7.7,WIN,CLOSED,2025-03-17T01:00:00.000Z,2025-03-17T02:06:00.000Z,true,wealthora-historical-trades-v1
972f3907-c636-4984-9c80-f92d5e3d355d,TRD-H001638,17d9aa6f-f04d-0607-8ec8-08245abde267,2025-03-17,NZD/USD,BUY,Volatility Spike,LOW,0.76,0.57694,0.5791,0.068278,21.6,WIN,CLOSED,2025-03-17T07:00:00.000Z,2025-03-17T11:00:00.000Z,true,wealthora-historical-trades-v1
c7a3f392-4b72-464d-9735-fcbcaa403db6,TRD-H001639,17d9aa6f-f04d-0607-8ec8-08245abde267,2025-03-17,EUR/GBP,SELL,Mean Reversion,LOW,1.07,0.84007,0.84073,-0.313032,6.6,LOSS,CLOSED,2025-03-17T12:00:00.000Z,2025-03-17T13:16:00.000Z,true,wealthora-historical-trades-v1
2df1cf45-64ab-4e1a-85d9-714cebf0b43f,TRD-H001640,d1cc1fda-78f3-b499-1c8c-1b207618b718,2025-03-18,USD/CAD,SELL,Mean Reversion,LOW,1.61,1.43129,1.42998,0.108012,13.1,WIN,CLOSED,2025-03-18T15:00:00.000Z,2025-03-18T15:32:00.000Z,true,wealthora-historical-trades-v1
fcde050f-f208-4d56-94c7-5fde6bf30c12,TRD-H001641,d1cc1fda-78f3-b499-1c8c-1b207618b718,2025-03-18,EUR/JPY,SELL,AI Momentum,LOW,1.94,163.919,163.502,0.103659,41.7,WIN,CLOSED,2025-03-18T08:00:00.000Z,2025-03-18T11:00:00.000Z,true,wealthora-historical-trades-v1
abf8604b-2487-44a6-8884-d492d2d6d08b,TRD-H001642,d1cc1fda-78f3-b499-1c8c-1b207618b718,2025-03-18,GBP/JPY,BUY,Carry Overlay,HIGH,1.94,194.234,193.969,-0.41693,26.5,LOSS,CLOSED,2025-03-18T02:00:00.000Z,2025-03-18T02:50:00.000Z,true,wealthora-historical-trades-v1
8187aae0-87c2-41b3-86fd-93b8cc409455,TRD-H001643,de476e77-70d8-25d2-e98f-6def1db3e18d,2025-03-19,AUD/JPY,SELL,Carry Overlay,LOW,2.14,94.817,94.57,0.253944,24.7,WIN,CLOSED,2025-03-19T07:00:00.000Z,2025-03-19T08:44:00.000Z,true,wealthora-historical-trades-v1
dceff8c6-8413-42fd-828a-5fcebd0ee6ea,TRD-H001644,de476e77-70d8-25d2-e98f-6def1db3e18d,2025-03-19,XAU/USD,BUY,Carry Overlay,LOW,0.43,3037.82,3055.45,0.204007,176.3,WIN,CLOSED,2025-03-19T08:00:00.000Z,2025-03-19T18:00:00.000Z,true,wealthora-historical-trades-v1
77369bc1-9d68-46ed-b20e-5b12c77fd97a,TRD-H001645,de476e77-70d8-25d2-e98f-6def1db3e18d,2025-03-19,EUR/USD,SELL,AI Momentum,LOW,2.21,1.08899,1.09118,-0.214181,21.9,LOSS,CLOSED,2025-03-19T07:00:00.000Z,2025-03-19T08:25:00.000Z,true,wealthora-historical-trades-v1
292f0b8e-8e4a-4943-bfaf-6b85786df972,TRD-H001646,de476e77-70d8-25d2-e98f-6def1db3e18d,2025-03-19,GBP/USD,SELL,Carry Overlay,LOW,2.22,1.30038,1.2977,0.774168,26.8,WIN,CLOSED,2025-03-18T23:00:00.000Z,2025-03-19T07:00:00.000Z,true,wealthora-historical-trades-v1
58c28187-5121-4ea8-bc8d-52fa0e165ffd,TRD-H001647,cfeecb98-9193-9690-d933-09c70942404a,2025-03-20,USD/JPY,BUY,Carry Overlay,LOW,1.91,148.775,148.826,0.3626,5.1,WIN,CLOSED,2025-03-20T09:00:00.000Z,2025-03-20T13:00:00.000Z,true,wealthora-historical-trades-v1
f7359911-e5a8-4089-874f-b3fbff449b54,TRD-H001648,cfeecb98-9193-9690-d933-09c70942404a,2025-03-20,USD/CHF,SELL,Volatility Spike,HIGH,0.11,0.87672,0.87617,0.760636,5.5,WIN,CLOSED,2025-03-19T23:00:00.000Z,2025-03-20T00:00:00.000Z,true,wealthora-historical-trades-v1
99a9ebcc-2937-4ab4-976d-684a8bfac27a,TRD-H001649,1699060b-9c36-89cc-57f6-ac4f8cf01f0e,2025-03-21,AUD/USD,BUY,Carry Overlay,LOW,0.59,0.62986,0.62661,-0.179551,32.5,LOSS,CLOSED,2025-03-21T10:51:00.000Z,2025-03-21T15:55:00.000Z,true,wealthora-historical-trades-v1
ba5d4866-dc15-4b49-8a2b-3d2c5869629c,TRD-H001650,1699060b-9c36-89cc-57f6-ac4f8cf01f0e,2025-03-21,NZD/USD,SELL,Mean Reversion,MEDIUM,2.3,0.57393,0.57347,0.186053,4.6,WIN,CLOSED,2025-03-21T15:00:00.000Z,2025-03-21T16:46:00.000Z,true,wealthora-historical-trades-v1
7d1a5e59-c3a8-4b92-a730-794cb331ebd1,TRD-H001651,1699060b-9c36-89cc-57f6-ac4f8cf01f0e,2025-03-21,USD/CAD,BUY,Mean Reversion,LOW,2.11,1.43381,1.43549,0.372291,16.8,WIN,CLOSED,2025-03-21T05:00:00.000Z,2025-03-21T12:00:00.000Z,true,wealthora-historical-trades-v1
9984657f-82d2-466c-9494-802e61a051e3,TRD-H001652,973443b1-64bc-15b3-8bba-390b48901625,2025-03-24,EUR/JPY,SELL,Session Breakout,HIGH,0.76,162.437,162.72,-0.21567,28.3,LOSS,CLOSED,2025-03-24T07:00:00.000Z,2025-03-24T15:00:00.000Z,true,wealthora-historical-trades-v1
b02cfc9a-a824-49c6-ab9e-8f07316e8d83,TRD-H001653,973443b1-64bc-15b3-8bba-390b48901625,2025-03-24,GBP/JPY,SELL,Volatility Spike,HIGH,2.44,194.567,194.168,0.214926,39.9,WIN,CLOSED,2025-03-24T15:00:00.000Z,2025-03-24T17:00:00.000Z,true,wealthora-historical-trades-v1
0c33df18-16c9-45fc-a885-d19e89b32922,TRD-H001654,973443b1-64bc-15b3-8bba-390b48901625,2025-03-24,EUR/GBP,SELL,Carry Overlay,MEDIUM,1.68,0.83746,0.83574,0.8512,17.2,WIN,CLOSED,2025-03-24T01:00:00.000Z,2025-03-24T13:00:00.000Z,true,wealthora-historical-trades-v1
db01b2d9-3ad3-4837-b8a9-10992daf8e9e,TRD-H001655,58be8677-9541-8a19-c484-cec328a94a2f,2025-03-25,AUD/JPY,BUY,AI Momentum,HIGH,2.39,94.516,94.837,0.136574,32.1,WIN,CLOSED,2025-03-25T12:48:00.000Z,2025-03-25T16:26:00.000Z,true,wealthora-historical-trades-v1
3c943a10-a4d7-454f-99bd-690a22a689f5,TRD-H001656,58be8677-9541-8a19-c484-cec328a94a2f,2025-03-25,XAU/USD,SELL,AI Momentum,HIGH,2.15,3028.81,3024.23,0.090252,45.8,WIN,CLOSED,2025-03-25T10:00:00.000Z,2025-03-25T11:00:00.000Z,true,wealthora-historical-trades-v1
b59323c9-7dfd-4da3-a7f3-b1382211c0c3,TRD-H001657,58be8677-9541-8a19-c484-cec328a94a2f,2025-03-25,EUR/USD,SELL,Carry Overlay,MEDIUM,1.79,1.0797,1.08107,-0.090913,13.7,LOSS,CLOSED,2025-03-25T06:00:00.000Z,2025-03-25T10:00:00.000Z,true,wealthora-historical-trades-v1
